sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gavin grimm;missshelleymae;2016-04-20 11:08;0;0;"Trans Teen Gavin Grimm Fights To Use Boys Bathroom At School, And Nets Historic Win http:// bit.ly/1SttXDx #LGBT #Virginia #news";;;#LGBT #Virginia #news;"722804103647105025";https://twitter.com/missshelleymae/status/722804103647105025
gavin grimm;swannoelle;2016-04-20 11:07;1;2;""I didn't set out to make waves, I set out to use the bathroom." 16-year-old Gavin Grimm . https:// twitter.com/StoryHinckley/ status/722795830499880960 ";;;;"722803794749235200";https://twitter.com/swannoelle/status/722803794749235200
gavin grimm;DocConsultant;2016-04-20 11:02;0;0;"Daily_Press: RT J_Black13: Gloucester resident Gavin Grimm talking to CNN after his win in the appeals court yeste pic.twitter.com/le8l4c1W1s";;;;"722802592280092672";https://twitter.com/DocConsultant/status/722802592280092672
gavin grimm;anniehgalvin;2016-04-20 11:00;0;3;"Thank you 4th Circuit, Title IX & Gavin Grimm : Court Favors Transgender Student in Virginia Restroom Case @nytimes http://www. nytimes.com/2016/04/20/us/ appeals-court-favors-transgender-student-in-virginia-restroom-case.html?smprod=nytcore-iphone&smid=nytcore-iphone-share ";;@nytimes;;"722802032562802688";https://twitter.com/anniehgalvin/status/722802032562802688
gavin grimm;DBangala;2016-04-20 10:52;0;0;"it "generally must treat transgender students consistent with their gender identity" #TransgenderTeen #GavinGrimm http://www. npr.org/sections/thetw o-way/2016/04/19/474853355/federal-court-sides-with-transgender-teen-in-virginia-bathroom-case ";Toronto, Ontario;;#TransgenderTeen #GavinGrimm;"722800139463565313";https://twitter.com/DBangala/status/722800139463565313
gavin grimm;saganalexk;2016-04-20 10:49;0;0;"seeing Gavin Grimm speak on cnn was so moving - thank you for representing us!!";;;;"722799269288243200";https://twitter.com/saganalexk/status/722799269288243200
gavin grimm;J_Black13;2016-04-20 10:47;5;0;"Gloucester resident Gavin Grimm talking to CNN after his win in the appeals court yesterday http:// bit.ly/26dr7tE pic.twitter.com/hqyga0cy7l";;;;"722798839032377345";https://twitter.com/J_Black13/status/722798839032377345
gavin grimm;budski11;2016-04-20 10:46;0;1;"Keep up the good fight #GavinGrimm ! https:// twitter.com/chadhgriffin/s tatus/722511714424463360 ";;;#GavinGrimm;"722798670412935168";https://twitter.com/budski11/status/722798670412935168
gavin grimm;ACLUVA;2016-04-20 10:41;0;3;"Our awesome client Gavin Grimm will be live on CNN at 10:45 am.";Virginia, USA;;;"722797333914787841";https://twitter.com/ACLUVA/status/722797333914787841
gavin grimm;AutumnSandeen;2016-04-20 10:16;0;0;"Via #transgendernews [Commentary] [USA] Why the Gavin Grimm Decision is Game-Changing for the Fight Aga... http:// bit.ly/1VEyerf #trans";;;#transgendernews #trans;"722791117071056897";https://twitter.com/AutumnSandeen/status/722791117071056897
